time,avifileindex,Longitude,Latitude,Altitude,Satellites,Heading,Nozzle1downTMSCS,Nozzle2downTMS,SideBrush1downTMS,SideBrush2downTMS,BrushCurrent,SideBrush1ExtendTMSCS,SideBrush2ExtendTMSCS,SideBrush1RetractTMSCS,SideBrush2RetractTMSCS,Nozzle1WaterSprayOnOffTMS,Nozzle2WaterSprayOnOffTMS,SideBrush1WaterSprayTMS,SideBrush2WaterSprayTMS,WSBMotoronoffTMS,FanOnTMS,WorkLight1OnOffTMS,WorkLight2OnOffTMS,NozGapOpen,NozGapClose,Pause_active,AutoSweepActive,EngineType,EngineSpeed,RoadSpeedTMSCS,EngineFuelRateTMSCS,FanSpeed,TotalFuelConsumption,WaterTankLevel,JVMheartbeat,JVMALerts,GutterSprayOnOff,AddWaterSprayOnOff,WaterRe_circOnOff,modbus_id,pm_sensor_serious_fault,pm_sensor_fault,pm_sensor_is_degraded_mode,pm_sensor_is_ready,pm_1,pm_2_5,pm_10,temperature,firmware_version,humidity,"error
",fuel_consumed,location
13:38:56.900,1,-0.3451411128044128,51.448707580566406,23.528,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:57.000,1,-0.3451411128044128,51.448707580566406,23.528,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:57.100,1,-0.3451411128044128,51.448707580566406,23.528,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:57.200,1,-0.3451411128044128,51.448707580566406,23.528,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:57.300,1,-0.3451411128044128,51.448707580566406,23.528,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:57.400,1,-0.3451411128044128,51.448707580566406,23.528,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:57.500,1,-0.3451411128044128,51.448707580566406,23.528,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:57.600,1,-0.3451411128044128,51.448707580566406,23.528,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:57.700,1,-0.3451411128044128,51.448707580566406,23.528,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:57.800,1,-0.3451411128044128,51.448707580566406,23.528,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:57.900,1,-0.3451394140720367,51.44871139526367,23.537,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:58.000,1,-0.3451394140720367,51.44871139526367,23.537,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:58.100,1,-0.3451394140720367,51.44871139526367,23.537,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:58.200,1,-0.3451394140720367,51.44871139526367,23.537,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:58.300,1,-0.3451394140720367,51.44871139526367,23.537,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:58.400,1,-0.3451394140720367,51.44871139526367,23.537,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:58.500,1,-0.3451394140720367,51.44871139526367,23.537,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:58.600,1,-0.3451394140720367,51.44871139526367,23.537,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:58.700,1,-0.3451394140720367,51.44871139526367,23.537,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:58.800,1,-0.3451394140720367,51.44871139526367,23.537,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:58.900,1,-0.3451389968395233,51.44871139526367,23.334,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:59.000,1,-0.3451389968395233,51.44871139526367,23.334,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:59.100,1,-0.3451389968395233,51.44871139526367,23.334,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:59.200,1,-0.3451389968395233,51.44871139526367,23.334,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:59.300,1,-0.3451389968395233,51.44871139526367,23.334,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:59.400,1,-0.3451389968395233,51.44871139526367,23.334,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.85,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001069444444444,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:59.500,1,-0.3451389968395233,51.44871139526367,23.334,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:59.600,1,-0.3451389968395233,51.44871139526367,23.334,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:59.700,1,-0.3451389968395233,51.44871139526367,23.334,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:59.800,1,-0.3451389968395233,51.44871139526367,23.334,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:38:59.900,1,-0.3451390862464905,51.44871139526367,23.397,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:39:00.000,1,-0.3451390862464905,51.44871139526367,23.397,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:39:00.100,1,-0.3451390862464905,51.44871139526367,23.397,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:39:00.200,1,-0.3451390862464905,51.44871139526367,23.397,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:39:00.300,1,-0.3451390862464905,51.44871139526367,23.397,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:39:00.400,1,-0.3451390862464905,51.44871139526367,23.397,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:39:00.500,1,-0.3451390862464905,51.44871139526367,23.397,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:39:00.600,1,-0.3451390862464905,51.44871139526367,23.397,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:39:00.700,1,-0.3451390862464905,51.44871139526367,23.397,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:39:00.800,1,-0.3451390862464905,51.44871139526367,23.397,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.8,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:39:00.900,1,-0.3451395034790039,51.44871139526367,23.518,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:39:01.000,1,-0.3451395034790039,51.44871139526367,23.518,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.85,2403.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001069444444444,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:39:01.100,1,-0.3451395034790039,51.44871139526367,23.518,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1399.0,0.0,3.85,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001069444444444,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
13:39:01.200,1,-0.3451395034790039,51.44871139526367,23.518,13.0,108.94561004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1400.0,0.0,3.8,2405.0,2796.65,22.5,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001055555555555,"LBRUT Central Depot, Craneford Way, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7SQ, United Kingdom"
